gpoi_type,lit_type,n,n_pois,thres_m,lit_per_poi,all_lit,lit_pc
restaurant,piece,7027,128,160,54.9,178557,3.9
restaurant,firework,2728,128,160,21.31,178557,1.5
restaurant,bag,3013,128,160,23.54,178557,1.7
restaurant,energydrink,3001,128,160,23.45,178557,1.7
restaurant,beer,2306,128,160,18.02,178557,1.3
restaurant,aluminum,1304,128,160,10.19,178557,0.7
restaurant,knetterbal,2327,128,160,18.18,178557,1.3
restaurant,redbull,1566,128,160,12.23,178557,0.9
restaurant,cup,1732,128,160,13.53,178557,1
restaurant,mcdonalds,3960,128,160,30.94,178557,2.2
restaurant,drink,447,128,160,3.49,178557,0.3
restaurant,antaflu,1387,128,160,10.84,178557,0.8
school,all,19652,22,160,893.27,178557,11
school,plastic,9918,22,160,450.82,178557,5.6
school,can,2203,22,160,100.14,178557,1.2
school,wrapper,2652,22,160,120.55,178557,1.5
school,paper,1944,22,160,88.36,178557,1.1
school,metal,2138,22,160,97.18,178557,1.2
school,cigarette,1802,22,160,81.91,178557,1
school,bottle,844,22,160,38.36,178557,0.5
school,candy,1361,22,160,61.86,178557,0.8
school,piece,1818,22,160,82.64,178557,1
school,firework,2302,22,160,104.64,178557,1.3
school,bag,889,22,160,40.41,178557,0.5
school,energydrink,868,22,160,39.45,178557,0.5
school,beer,816,22,160,37.09,178557,0.5
school,aluminum,342,22,160,15.55,178557,0.2
school,knetterbal,1819,22,160,82.68,178557,1
school,redbull,388,22,160,17.64,178557,0.2
school,cup,346,22,160,15.73,178557,0.2
school,mcdonalds,219,22,160,9.95,178557,0.1
school,drink,131,22,160,5.95,178557,0.1
school,antaflu,550,22,160,25,178557,0.3
shopping_mall,all,22718,14,160,1622.71,178557,12.7
shopping_mall,plastic,10529,14,160,752.07,178557,5.9
shopping_mall,can,3013,14,160,215.21,178557,1.7
shopping_mall,wrapper,3397,14,160,242.64,178557,1.9
shopping_mall,paper,3002,14,160,214.43,178557,1.7
shopping_mall,metal,2850,14,160,203.57,178557,1.6
shopping_mall,cigarette,1513,14,160,108.07,178557,0.8
shopping_mall,bottle,1204,14,160,86,178557,0.7
shopping_mall,candy,1571,14,160,112.21,178557,0.9
shopping_mall,piece,2741,14,160,195.79,178557,1.5
shopping_mall,firework,393,14,160,28.07,178557,0.2
shopping_mall,bag,1113,14,160,79.5,178557,0.6
shopping_mall,energydrink,1266,14,160,90.43,178557,0.7
shopping_mall,beer,983,14,160,70.21,178557,0.6
shopping_mall,aluminum,557,14,160,39.79,178557,0.3
shopping_mall,knetterbal,367,14,160,26.21,178557,0.2
shopping_mall,redbull,682,14,160,48.71,178557,0.4
shopping_mall,cup,611,14,160,43.64,178557,0.3
shopping_mall,mcdonalds,383,14,160,27.36,178557,0.2
shopping_mall,drink,191,14,160,13.64,178557,0.1
shopping_mall,antaflu,535,14,160,38.21,178557,0.3
stadium,all,6776,8,160,847,178557,3.8
stadium,plastic,3527,8,160,440.88,178557,2
stadium,can,761,8,160,95.12,178557,0.4
stadium,wrapper,1020,8,160,127.5,178557,0.6
stadium,paper,751,8,160,93.88,178557,0.4
stadium,metal,717,8,160,89.62,178557,0.4
stadium,cigarette,286,8,160,35.75,178557,0.2
stadium,bottle,467,8,160,58.38,178557,0.3
stadium,candy,483,8,160,60.38,178557,0.3
stadium,piece,599,8,160,74.88,178557,0.3
stadium,firework,108,8,160,13.5,178557,0.1
stadium,bag,491,8,160,61.38,178557,0.3
stadium,energydrink,383,8,160,47.88,178557,0.2
stadium,beer,209,8,160,26.12,178557,0.1
stadium,aluminum,143,8,160,17.88,178557,0.1
stadium,knetterbal,79,8,160,9.88,178557,0
stadium,redbull,166,8,160,20.75,178557,0.1
stadium,cup,171,8,160,21.38,178557,0.1
stadium,mcdonalds,140,8,160,17.5,178557,0.1
stadium,drink,61,8,160,7.62,178557,0
stadium,antaflu,265,8,160,33.12,178557,0.1
supermarket,all,37615,26,160,1446.73,178557,21.1
supermarket,plastic,17961,26,160,690.81,178557,10.1
supermarket,can,4574,26,160,175.92,178557,2.6
supermarket,wrapper,5137,26,160,197.58,178557,2.9
supermarket,paper,4281,26,160,164.65,178557,2.4
supermarket,metal,4379,26,160,168.42,178557,2.5
supermarket,cigarette,3202,26,160,123.15,178557,1.8
supermarket,bottle,1768,26,160,68,178557,1
supermarket,candy,2474,26,160,95.15,178557,1.4
supermarket,piece,3812,26,160,146.62,178557,2.1
supermarket,firework,2885,26,160,110.96,178557,1.6
supermarket,bag,1897,26,160,72.96,178557,1.1
supermarket,energydrink,1807,26,160,69.5,178557,1
supermarket,beer,1701,26,160,65.42,178557,1
supermarket,aluminum,718,26,160,27.62,178557,0.4
supermarket,knetterbal,2466,26,160,94.85,178557,1.4
supermarket,redbull,876,26,160,33.69,178557,0.5
supermarket,cup,694,26,160,26.69,178557,0.4
supermarket,mcdonalds,484,26,160,18.62,178557,0.3
supermarket,drink,244,26,160,9.38,178557,0.1
supermarket,antaflu,967,26,160,37.19,178557,0.5
transit_station,all,102265,255,160,401.04,178557,57.3
transit_station,plastic,50722,255,160,198.91,178557,28.4
transit_station,can,11791,255,160,46.24,178557,6.6
transit_station,wrapper,15265,255,160,59.86,178557,8.5
transit_station,paper,11320,255,160,44.39,178557,6.3
transit_station,metal,10937,255,160,42.89,178557,6.1
transit_station,cigarette,7539,255,160,29.56,178557,4.2
transit_station,bottle,4811,255,160,18.87,178557,2.7
transit_station,candy,7848,255,160,30.78,178557,4.4
transit_station,piece,11797,255,160,46.26,178557,6.6
transit_station,firework,4075,255,160,15.98,178557,2.3
transit_station,bag,5479,255,160,21.49,178557,3.1
transit_station,energydrink,4770,255,160,18.71,178557,2.7
transit_station,beer,3888,255,160,15.25,178557,2.2
transit_station,aluminum,2122,255,160,8.32,178557,1.2
transit_station,knetterbal,2673,255,160,10.48,178557,1.5
transit_station,redbull,2373,255,160,9.31,178557,1.3
transit_station,cup,2359,255,160,9.25,178557,1.3
transit_station,mcdonalds,2270,255,160,8.9,178557,1.3
transit_station,drink,783,255,160,3.07,178557,0.4
transit_station,antaflu,2895,255,160,11.35,178557,1.6
all,all,169762,1420,170,119.55,178557,95.1
all,plastic,84089,1420,170,59.22,178557,47.1
all,can,20213,1420,170,14.23,178557,11.3
all,wrapper,23967,1420,170,16.88,178557,13.4
all,paper,18636,1420,170,13.12,178557,10.4
all,metal,18812,1420,170,13.25,178557,10.5
all,cigarette,12174,1420,170,8.57,178557,6.8
all,bottle,8150,1420,170,5.74,178557,4.6
all,candy,11814,1420,170,8.32,178557,6.6
all,piece,18377,1420,170,12.94,178557,10.3
all,firework,6968,1420,170,4.91,178557,3.9
all,bag,9206,1420,170,6.48,178557,5.2
all,energydrink,8168,1420,170,5.75,178557,4.6
all,beer,6937,1420,170,4.89,178557,3.9
all,aluminum,3445,1420,170,2.43,178557,1.9
all,knetterbal,5016,1420,170,3.53,178557,2.8
all,redbull,4178,1420,170,2.94,178557,2.3
all,cup,4214,1420,170,2.97,178557,2.4
all,mcdonalds,6391,1420,170,4.5,178557,3.6
all,drink,1283,1420,170,0.9,178557,0.7
all,antaflu,4342,1420,170,3.06,178557,2.4
bakery,all,32004,27,170,1185.33,178557,17.9
bakery,plastic,15239,27,170,564.41,178557,8.5
bakery,can,3625,27,170,134.26,178557,2
bakery,wrapper,4667,27,170,172.85,178557,2.6
bakery,paper,3822,27,170,141.56,178557,2.1
bakery,metal,3378,27,170,125.11,178557,1.9
bakery,cigarette,2607,27,170,96.56,178557,1.5
bakery,bottle,1529,27,170,56.63,178557,0.9
bakery,candy,2216,27,170,82.07,178557,1.2
bakery,piece,3791,27,170,140.41,178557,2.1
bakery,firework,1849,27,170,68.48,178557,1
bakery,bag,1478,27,170,54.74,178557,0.8
bakery,energydrink,1437,27,170,53.22,178557,0.8
bakery,beer,1226,27,170,45.41,178557,0.7
bakery,aluminum,669,27,170,24.78,178557,0.4
bakery,knetterbal,1455,27,170,53.89,178557,0.8
bakery,redbull,778,27,170,28.81,178557,0.4
bakery,cup,701,27,170,25.96,178557,0.4
bakery,mcdonalds,519,27,170,19.22,178557,0.3
bakery,drink,300,27,170,11.11,178557,0.2
bakery,antaflu,825,27,170,30.56,178557,0.5
bar,all,25530,23,170,1110,178557,14.3
bar,plastic,11987,23,170,521.17,178557,6.7
bar,can,3059,23,170,133,178557,1.7
bar,wrapper,3664,23,170,159.3,178557,2.1
bar,paper,3183,23,170,138.39,178557,1.8
bar,metal,2981,23,170,129.61,178557,1.7
bar,cigarette,1681,23,170,73.09,178557,0.9
bar,bottle,1337,23,170,58.13,178557,0.7
bar,candy,1910,23,170,83.04,178557,1.1
bar,piece,3410,23,170,148.26,178557,1.9
bar,firework,710,23,170,30.87,178557,0.4
bar,bag,1115,23,170,48.48,178557,0.6
bar,energydrink,1256,23,170,54.61,178557,0.7
bar,beer,1114,23,170,48.43,178557,0.6
bar,aluminum,561,23,170,24.39,178557,0.3
bar,knetterbal,569,23,170,24.74,178557,0.3
bar,redbull,688,23,170,29.91,178557,0.4
bar,cup,666,23,170,28.96,178557,0.4
bar,mcdonalds,414,23,170,18,178557,0.2
bar,drink,178,23,170,7.74,178557,0.1
bar,antaflu,674,23,170,29.3,178557,0.4
beauty_salon,all,6107,4,170,1526.75,178557,3.4
beauty_salon,plastic,3052,4,170,763,178557,1.7
beauty_salon,can,830,4,170,207.5,178557,0.5
beauty_salon,wrapper,836,4,170,209,178557,0.5
beauty_salon,paper,744,4,170,186,178557,0.4
beauty_salon,metal,779,4,170,194.75,178557,0.4
beauty_salon,cigarette,516,4,170,129,178557,0.3
beauty_salon,bottle,333,4,170,83.25,178557,0.2
beauty_salon,candy,451,4,170,112.75,178557,0.3
beauty_salon,piece,801,4,170,200.25,178557,0.4
beauty_salon,firework,299,4,170,74.75,178557,0.2
beauty_salon,bag,304,4,170,76,178557,0.2
beauty_salon,energydrink,275,4,170,68.75,178557,0.2
beauty_salon,beer,397,4,170,99.25,178557,0.2
beauty_salon,aluminum,132,4,170,33,178557,0.1
beauty_salon,knetterbal,177,4,170,44.25,178557,0.1
beauty_salon,redbull,144,4,170,36,178557,0.1
beauty_salon,cup,155,4,170,38.75,178557,0.1
beauty_salon,mcdonalds,74,4,170,18.5,178557,0
beauty_salon,drink,36,4,170,9,178557,0
beauty_salon,antaflu,151,4,170,37.75,178557,0.1
book_store,all,15180,12,170,1265,178557,8.5
book_store,plastic,7074,12,170,589.5,178557,4
book_store,can,1802,12,170,150.17,178557,1
book_store,wrapper,2352,12,170,196,178557,1.3
book_store,paper,2041,12,170,170.08,178557,1.1
book_store,metal,1689,12,170,140.75,178557,0.9
book_store,cigarette,745,12,170,62.08,178557,0.4
book_store,bottle,757,12,170,63.08,178557,0.4
book_store,candy,1189,12,170,99.08,178557,0.7
book_store,piece,1973,12,170,164.42,178557,1.1
book_store,firework,287,12,170,23.92,178557,0.2
book_store,bag,728,12,170,60.67,178557,0.4
book_store,energydrink,678,12,170,56.5,178557,0.4
book_store,beer,684,12,170,57,178557,0.4
book_store,aluminum,369,12,170,30.75,178557,0.2
book_store,knetterbal,251,12,170,20.92,178557,0.1
book_store,redbull,379,12,170,31.58,178557,0.2
book_store,cup,356,12,170,29.67,178557,0.2
book_store,mcdonalds,235,12,170,19.58,178557,0.1
book_store,drink,127,12,170,10.58,178557,0.1
book_store,antaflu,455,12,170,37.92,178557,0.3
bus_station,all,9459,5,170,1891.8,178557,5.3
bus_station,plastic,4664,5,170,932.8,178557,2.6
bus_station,can,1206,5,170,241.2,178557,0.7
bus_station,wrapper,1168,5,170,233.6,178557,0.7
bus_station,paper,691,5,170,138.2,178557,0.4
bus_station,metal,1139,5,170,227.8,178557,0.6
bus_station,cigarette,1464,5,170,292.8,178557,0.8
bus_station,bottle,445,5,170,89,178557,0.2
bus_station,candy,591,5,170,118.2,178557,0.3
bus_station,piece,583,5,170,116.6,178557,0.3
bus_station,firework,1430,5,170,286,178557,0.8
bus_station,bag,382,5,170,76.4,178557,0.2
bus_station,energydrink,558,5,170,111.6,178557,0.3
bus_station,beer,366,5,170,73.2,178557,0.2
bus_station,aluminum,158,5,170,31.6,178557,0.1
bus_station,knetterbal,1067,5,170,213.4,178557,0.6
bus_station,redbull,236,5,170,47.2,178557,0.1
bus_station,cup,124,5,170,24.8,178557,0.1
bus_station,mcdonalds,81,5,170,16.2,178557,0
bus_station,drink,58,5,170,11.6,178557,0
bus_station,antaflu,273,5,170,54.6,178557,0.2
cafe,all,31651,24,170,1318.79,178557,17.7
cafe,plastic,14907,24,170,621.12,178557,8.3
cafe,can,4322,24,170,180.08,178557,2.4
cafe,wrapper,4569,24,170,190.38,178557,2.6
cafe,paper,3622,24,170,150.92,178557,2
cafe,metal,4174,24,170,173.92,178557,2.3
cafe,cigarette,2602,24,170,108.42,178557,1.5
cafe,bottle,1839,24,170,76.62,178557,1
cafe,candy,2397,24,170,99.88,178557,1.3
cafe,piece,3449,24,170,143.71,178557,1.9
cafe,firework,1289,24,170,53.71,178557,0.7
cafe,bag,1370,24,170,57.08,178557,0.8
cafe,energydrink,1867,24,170,77.79,178557,1
cafe,beer,1568,24,170,65.33,178557,0.9
cafe,aluminum,629,24,170,26.21,178557,0.4
cafe,knetterbal,1064,24,170,44.33,178557,0.6
cafe,redbull,899,24,170,37.46,178557,0.5
cafe,cup,789,24,170,32.88,178557,0.4
cafe,mcdonalds,425,24,170,17.71,178557,0.2
cafe,drink,196,24,170,8.17,178557,0.1
cafe,antaflu,963,24,170,40.12,178557,0.5
department_store,all,10108,4,170,2527,178557,5.7
department_store,plastic,4707,4,170,1176.75,178557,2.6
department_store,can,1211,4,170,302.75,178557,0.7
department_store,wrapper,1579,4,170,394.75,178557,0.9
department_store,paper,1424,4,170,356,178557,0.8
department_store,metal,1195,4,170,298.75,178557,0.7
department_store,cigarette,572,4,170,143,178557,0.3
department_store,bottle,517,4,170,129.25,178557,0.3
department_store,candy,775,4,170,193.75,178557,0.4
department_store,piece,1258,4,170,314.5,178557,0.7
department_store,firework,246,4,170,61.5,178557,0.1
department_store,bag,456,4,170,114,178557,0.3
department_store,energydrink,529,4,170,132.25,178557,0.3
department_store,beer,372,4,170,93,178557,0.2
department_store,aluminum,248,4,170,62,178557,0.1
department_store,knetterbal,227,4,170,56.75,178557,0.1
department_store,redbull,275,4,170,68.75,178557,0.2
department_store,cup,264,4,170,66,178557,0.1
department_store,mcdonalds,150,4,170,37.5,178557,0.1
department_store,drink,72,4,170,18,178557,0
department_store,antaflu,296,4,170,74,178557,0.2
gas_station,all,21194,16,170,1324.62,178557,11.9
gas_station,plastic,10035,16,170,627.19,178557,5.6
gas_station,can,2869,16,170,179.31,178557,1.6
gas_station,wrapper,2916,16,170,182.25,178557,1.6
gas_station,paper,2772,16,170,173.25,178557,1.6
gas_station,metal,2732,16,170,170.75,178557,1.5
gas_station,cigarette,1242,16,170,77.62,178557,0.7
gas_station,bottle,1086,16,170,67.88,178557,0.6
gas_station,candy,1326,16,170,82.88,178557,0.7
gas_station,piece,2880,16,170,180,178557,1.6
gas_station,firework,519,16,170,32.44,178557,0.3
gas_station,bag,1278,16,170,79.88,178557,0.7
gas_station,energydrink,1182,16,170,73.88,178557,0.7
gas_station,beer,1013,16,170,63.31,178557,0.6
gas_station,aluminum,387,16,170,24.19,178557,0.2
gas_station,knetterbal,443,16,170,27.69,178557,0.2
gas_station,redbull,570,16,170,35.62,178557,0.3
gas_station,cup,466,16,170,29.12,178557,0.3
gas_station,mcdonalds,338,16,170,21.12,178557,0.2
gas_station,drink,125,16,170,7.81,178557,0.1
gas_station,antaflu,493,16,170,30.81,178557,0.3
grocery_or_supermarket,all,45431,34,170,1336.21,178557,25.4
grocery_or_supermarket,plastic,21895,34,170,643.97,178557,12.3
grocery_or_supermarket,can,5518,34,170,162.29,178557,3.1
grocery_or_supermarket,wrapper,6227,34,170,183.15,178557,3.5
grocery_or_supermarket,paper,5129,34,170,150.85,178557,2.9
grocery_or_supermarket,metal,5223,34,170,153.62,178557,2.9
grocery_or_supermarket,cigarette,3683,34,170,108.32,178557,2.1
grocery_or_supermarket,bottle,2129,34,170,62.62,178557,1.2
grocery_or_supermarket,candy,3061,34,170,90.03,178557,1.7
grocery_or_supermarket,piece,5127,34,170,150.79,178557,2.9
grocery_or_supermarket,firework,3058,34,170,89.94,178557,1.7
grocery_or_supermarket,bag,2223,34,170,65.38,178557,1.2
grocery_or_supermarket,energydrink,2178,34,170,64.06,178557,1.2
grocery_or_supermarket,beer,1997,34,170,58.74,178557,1.1
grocery_or_supermarket,aluminum,919,34,170,27.03,178557,0.5
grocery_or_supermarket,knetterbal,2588,34,170,76.12,178557,1.4
grocery_or_supermarket,redbull,1067,34,170,31.38,178557,0.6
grocery_or_supermarket,cup,840,34,170,24.71,178557,0.5
grocery_or_supermarket,mcdonalds,634,34,170,18.65,178557,0.4
grocery_or_supermarket,drink,332,34,170,9.76,178557,0.2
grocery_or_supermarket,antaflu,1164,34,170,34.24,178557,0.7
gym,all,16866,14,170,1204.71,178557,9.4
gym,plastic,8602,14,170,614.43,178557,4.8
gym,can,1877,14,170,134.07,178557,1.1
gym,wrapper,2634,14,170,188.14,178557,1.5
gym,paper,2040,14,170,145.71,178557,1.1
gym,metal,1813,14,170,129.5,178557,1
gym,cigarette,924,14,170,66,178557,0.5
gym,bottle,878,14,170,62.71,178557,0.5
gym,candy,1460,14,170,104.29,178557,0.8
gym,piece,2113,14,170,150.93,178557,1.2
gym,firework,656,14,170,46.86,178557,0.4
gym,bag,888,14,170,63.43,178557,0.5
gym,energydrink,811,14,170,57.93,178557,0.5
gym,beer,595,14,170,42.5,178557,0.3
gym,aluminum,327,14,170,23.36,178557,0.2
gym,knetterbal,529,14,170,37.79,178557,0.3
gym,redbull,459,14,170,32.79,178557,0.3
gym,cup,394,14,170,28.14,178557,0.2
gym,mcdonalds,310,14,170,22.14,178557,0.2
gym,drink,134,14,170,9.57,178557,0.1
gym,antaflu,497,14,170,35.5,178557,0.3
home_goods_store,all,84465,219,170,385.68,178557,47.3
home_goods_store,plastic,41210,219,170,188.17,178557,23.1
home_goods_store,can,9852,219,170,44.99,178557,5.5
home_goods_store,wrapper,12006,219,170,54.82,178557,6.7
home_goods_store,paper,9590,219,170,43.79,178557,5.4
home_goods_store,metal,9266,219,170,42.31,178557,5.2
home_goods_store,cigarette,6169,219,170,28.17,178557,3.5
home_goods_store,bottle,4223,219,170,19.28,178557,2.4
home_goods_store,candy,5965,219,170,27.24,178557,3.3
home_goods_store,piece,9279,219,170,42.37,178557,5.2
home_goods_store,firework,4187,219,170,19.12,178557,2.3
home_goods_store,bag,4508,219,170,20.58,178557,2.5
home_goods_store,energydrink,4083,219,170,18.64,178557,2.3
home_goods_store,beer,3243,219,170,14.81,178557,1.8
home_goods_store,aluminum,1793,219,170,8.19,178557,1
home_goods_store,knetterbal,3084,219,170,14.08,178557,1.7
home_goods_store,redbull,2111,219,170,9.64,178557,1.2
home_goods_store,cup,1889,219,170,8.63,178557,1.1
home_goods_store,mcdonalds,1605,219,170,7.33,178557,0.9
home_goods_store,drink,658,219,170,3,178557,0.4
home_goods_store,antaflu,2301,219,170,10.51,178557,1.3
liquor_store,all,25663,12,170,2138.58,178557,14.4
liquor_store,plastic,12549,12,170,1045.75,178557,7
liquor_store,can,3513,12,170,292.75,178557,2
liquor_store,wrapper,3614,12,170,301.17,178557,2
liquor_store,paper,2997,12,170,249.75,178557,1.7
liquor_store,metal,3359,12,170,279.92,178557,1.9
liquor_store,cigarette,1901,12,170,158.42,178557,1.1
liquor_store,bottle,1291,12,170,107.58,178557,0.7
liquor_store,candy,1566,12,170,130.5,178557,0.9
liquor_store,piece,2644,12,170,220.33,178557,1.5
liquor_store,firework,1471,12,170,122.58,178557,0.8
liquor_store,bag,1500,12,170,125,178557,0.8
liquor_store,energydrink,1353,12,170,112.75,178557,0.8
liquor_store,beer,1412,12,170,117.67,178557,0.8
liquor_store,aluminum,543,12,170,45.25,178557,0.3
liquor_store,knetterbal,1354,12,170,112.83,178557,0.8
liquor_store,redbull,652,12,170,54.33,178557,0.4
liquor_store,cup,493,12,170,41.08,178557,0.3
liquor_store,mcdonalds,360,12,170,30,178557,0.2
liquor_store,drink,180,12,170,15,178557,0.1
liquor_store,antaflu,547,12,170,45.58,178557,0.3
meal_delivery,all,14193,16,170,887.06,178557,7.9
meal_delivery,plastic,6651,16,170,415.69,178557,3.7
meal_delivery,can,1918,16,170,119.88,178557,1.1
meal_delivery,wrapper,1920,16,170,120,178557,1.1
meal_delivery,paper,1975,16,170,123.44,178557,1.1
meal_delivery,metal,1922,16,170,120.12,178557,1.1
meal_delivery,cigarette,668,16,170,41.75,178557,0.4
meal_delivery,bottle,885,16,170,55.31,178557,0.5
meal_delivery,candy,1014,16,170,63.38,178557,0.6
meal_delivery,piece,2217,16,170,138.56,178557,1.2
meal_delivery,firework,278,16,170,17.38,178557,0.2
meal_delivery,bag,580,16,170,36.25,178557,0.3
meal_delivery,energydrink,853,16,170,53.31,178557,0.5
meal_delivery,beer,617,16,170,38.56,178557,0.3
meal_delivery,aluminum,315,16,170,19.69,178557,0.2
meal_delivery,knetterbal,256,16,170,16,178557,0.1
meal_delivery,redbull,467,16,170,29.19,178557,0.3
meal_delivery,cup,392,16,170,24.5,178557,0.2
meal_delivery,mcdonalds,225,16,170,14.06,178557,0.1
meal_delivery,drink,112,16,170,7,178557,0.1
meal_delivery,antaflu,372,16,170,23.25,178557,0.2
meal_takeaway,all,30168,18,170,1676,178557,16.9
meal_takeaway,plastic,15169,18,170,842.72,178557,8.5
meal_takeaway,can,3240,18,170,180,178557,1.8
meal_takeaway,wrapper,3617,18,170,200.94,178557,2
meal_takeaway,paper,3329,18,170,184.94,178557,1.9
meal_takeaway,metal,3148,18,170,174.89,178557,1.8
meal_takeaway,cigarette,1861,18,170,103.39,178557,1
meal_takeaway,bottle,1384,18,170,76.89,178557,0.8
meal_takeaway,candy,1756,18,170,97.56,178557,1
meal_takeaway,piece,3139,18,170,174.39,178557,1.8
meal_takeaway,firework,1651,18,170,91.72,178557,0.9
meal_takeaway,bag,1253,18,170,69.61,178557,0.7
meal_takeaway,energydrink,1387,18,170,77.06,178557,0.8
meal_takeaway,beer,962,18,170,53.44,178557,0.5
meal_takeaway,aluminum,541,18,170,30.06,178557,0.3
meal_takeaway,knetterbal,1377,18,170,76.5,178557,0.8
meal_takeaway,redbull,808,18,170,44.89,178557,0.5
meal_takeaway,cup,971,18,170,53.94,178557,0.5
meal_takeaway,mcdonalds,3320,18,170,184.44,178557,1.9
meal_takeaway,drink,206,18,170,11.44,178557,0.1
meal_takeaway,antaflu,622,18,170,34.56,178557,0.3
movie_theater,all,6560,4,170,1640,178557,3.7
movie_theater,plastic,3304,4,170,826,178557,1.9
movie_theater,can,604,4,170,151,178557,0.3
movie_theater,wrapper,744,4,170,186,178557,0.4
movie_theater,paper,565,4,170,141.25,178557,0.3
movie_theater,metal,603,4,170,150.75,178557,0.3
movie_theater,cigarette,969,4,170,242.25,178557,0.5
movie_theater,bottle,234,4,170,58.5,178557,0.1
movie_theater,candy,437,4,170,109.25,178557,0.2
movie_theater,piece,503,4,170,125.75,178557,0.3
movie_theater,firework,1383,4,170,345.75,178557,0.8
movie_theater,bag,192,4,170,48,178557,0.1
movie_theater,energydrink,256,4,170,64,178557,0.1
movie_theater,beer,182,4,170,45.5,178557,0.1
movie_theater,aluminum,78,4,170,19.5,178557,0
movie_theater,knetterbal,1063,4,170,265.75,178557,0.6
movie_theater,redbull,116,4,170,29,178557,0.1
movie_theater,cup,116,4,170,29,178557,0.1
movie_theater,mcdonalds,57,4,170,14.25,178557,0
movie_theater,drink,39,4,170,9.75,178557,0
movie_theater,antaflu,216,4,170,54,178557,0.1
night_club,all,11278,5,170,2255.6,178557,6.3
night_club,plastic,5144,5,170,1028.8,178557,2.9
night_club,can,1596,5,170,319.2,178557,0.9
night_club,wrapper,1539,5,170,307.8,178557,0.9
night_club,paper,1517,5,170,303.4,178557,0.8
night_club,metal,1618,5,170,323.6,178557,0.9
night_club,cigarette,557,5,170,111.4,178557,0.3
night_club,bottle,757,5,170,151.4,178557,0.4
night_club,candy,844,5,170,168.8,178557,0.5
night_club,piece,1595,5,170,319,178557,0.9
night_club,firework,215,5,170,43,178557,0.1
night_club,bag,455,5,170,91,178557,0.3
night_club,energydrink,742,5,170,148.4,178557,0.4
night_club,beer,532,5,170,106.4,178557,0.3
night_club,aluminum,259,5,170,51.8,178557,0.1
night_club,knetterbal,199,5,170,39.8,178557,0.1
night_club,redbull,412,5,170,82.4,178557,0.2
night_club,cup,356,5,170,71.2,178557,0.2
night_club,mcdonalds,168,5,170,33.6,178557,0.1
night_club,drink,72,5,170,14.4,178557,0
night_club,antaflu,300,5,170,60,178557,0.2
park,all,24997,33,170,757.48,178557,14
park,plastic,11804,33,170,357.7,178557,6.6
park,can,3342,33,170,101.27,178557,1.9
park,wrapper,3219,33,170,97.55,178557,1.8
park,paper,2775,33,170,84.09,178557,1.6
park,metal,3234,33,170,98,178557,1.8
park,cigarette,1963,33,170,59.48,178557,1.1
park,bottle,1220,33,170,36.97,178557,0.7
park,candy,1493,33,170,45.24,178557,0.8
park,piece,2510,33,170,76.06,178557,1.4
park,firework,1058,33,170,32.06,178557,0.6
park,bag,1399,33,170,42.39,178557,0.8
park,energydrink,1291,33,170,39.12,178557,0.7
park,beer,1387,33,170,42.03,178557,0.8
park,aluminum,484,33,170,14.67,178557,0.3
park,knetterbal,949,33,170,28.76,178557,0.5
park,redbull,682,33,170,20.67,178557,0.4
park,cup,590,33,170,17.88,178557,0.3
park,mcdonalds,560,33,170,16.97,178557,0.3
park,drink,149,33,170,4.52,178557,0.1
park,antaflu,574,33,170,17.39,178557,0.3
parking,all,49857,38,170,1312.03,178557,27.9
parking,plastic,25037,38,170,658.87,178557,14
parking,can,6054,38,170,159.32,178557,3.4
parking,wrapper,5890,38,170,155,178557,3.3
parking,paper,5228,38,170,137.58,178557,2.9
parking,metal,5756,38,170,151.47,178557,3.2
parking,cigarette,4019,38,170,105.76,178557,2.3
parking,bottle,2514,38,170,66.16,178557,1.4
parking,candy,2965,38,170,78.03,178557,1.7
parking,piece,5337,38,170,140.45,178557,3
parking,firework,3186,38,170,83.84,178557,1.8
parking,bag,2327,38,170,61.24,178557,1.3
parking,energydrink,2579,38,170,67.87,178557,1.4
parking,beer,1996,38,170,52.53,178557,1.1
parking,aluminum,861,38,170,22.66,178557,0.5
parking,knetterbal,2763,38,170,72.71,178557,1.5
parking,redbull,1364,38,170,35.89,178557,0.8
parking,cup,1404,38,170,36.95,178557,0.8
parking,mcdonalds,3545,38,170,93.29,178557,2
parking,drink,330,38,170,8.68,178557,0.2
parking,antaflu,1147,38,170,30.18,178557,0.6
pharmacy,all,22818,12,170,1901.5,178557,12.8
pharmacy,plastic,10815,12,170,901.25,178557,6.1
pharmacy,can,3224,12,170,268.67,178557,1.8
pharmacy,wrapper,3729,12,170,310.75,178557,2.1
pharmacy,paper,2624,12,170,218.67,178557,1.5
pharmacy,metal,3157,12,170,263.08,178557,1.8
pharmacy,cigarette,2067,12,170,172.25,178557,1.2
pharmacy,bottle,1248,12,170,104,178557,0.7
pharmacy,candy,1991,12,170,165.92,178557,1.1
pharmacy,piece,2576,12,170,214.67,178557,1.4
pharmacy,firework,469,12,170,39.08,178557,0.3
pharmacy,bag,1107,12,170,92.25,178557,0.6
pharmacy,energydrink,1389,12,170,115.75,178557,0.8
pharmacy,beer,1164,12,170,97,178557,0.7
pharmacy,aluminum,442,12,170,36.83,178557,0.2
pharmacy,knetterbal,378,12,170,31.5,178557,0.2
pharmacy,redbull,659,12,170,54.92,178557,0.4
pharmacy,cup,613,12,170,51.08,178557,0.3
