row,column,cor,p,p_stars,cor_level,method,N,same_group,has_census,has_litter,has_pois
l1k_piece,poi_osm_landuse,0.15,0.0028,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
P_15_24_JR,poi_osm_money,0.15,0.0027,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l1k_beer,poi_osm_pow,0.15,0.0026,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_zendtoren,poi_osm_pow,0.15,0.0027,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_metal,poi_bld_kas__warenhuis,0.15,0.0028,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_beer,poi_bld_museum,0.15,0.0028,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_bottle,poi_bld_psychiatrisch_,0.15,0.0028,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_all,poi_bld_radartoren,0.15,0.0029,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_all,poi_bld_radiotoren__te,0.15,0.0029,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_bag,poi_bld_radiotoren__te,0.15,0.0028,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_parkeerdak__pa,poi_bld_radiotoren__te,0.15,0.0029,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_15_24_JR,poi_bld_stadskantoor,0.15,0.0028,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_bottle,poi_bld_stadskantoor,0.15,0.0029,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_dok,poi_bld_tank,0.15,0.0029,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_ruïne,poi_bld_toren,0.15,0.0027,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_kunstijsbaan,poi_bld_transformators,0.15,0.0029,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_transformators,poi_bld_zendtoren,0.15,0.0028,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_piece,poi_osm_accommo,0.15,0.0028,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_dok,poi_osm_education,0.15,0.0029,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_radiotoren__te,poi_osm_food,0.15,0.0029,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_klooster__abdi,poi_osm_landuse,0.15,0.0028,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_remise,poi_osm_sport,0.15,0.0029,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_cigarette,poi_osm_water,0.15,0.0029,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_cigarette,poi_bld_gemaal,0.15,0.0029,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_metal,poi_bld_kasteel,0.15,0.0029,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_klokkentoren,poi_bld_politiebureau,0.15,0.003,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_beer,poi_bld_radiotoren__te,0.15,0.003,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_hotel,poi_bld_schaapskooi,0.15,0.0031,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_wrapper,poi_bld_stadskantoor,0.15,0.003,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_telecommunicat,poi_bld_uitzichttoren,0.15,0.003,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_huizenblok,poi_bld_verkeerstoren,0.15,0.003,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_crematorium,poi_bld_watertoren,0.15,0.003,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_verkeerstoren,poi_osm_landuse,0.15,0.0029,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_zendtoren,poi_osm_poi,0.15,0.0031,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_radiotoren__te,poi_osm_shop,0.15,0.0031,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_all,poi_bld_bunker,0.15,0.0032,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_cigarette,poi_bld_manege,0.15,0.0032,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_cigarette,poi_bld_museum,0.15,0.0031,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_kas__warenhuis,poi_bld_parkeerdak__pa,0.15,0.0033,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_can,poi_bld_radiotoren__te,0.15,0.0032,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_firework,poi_bld_radiotoren__te,0.15,0.0033,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_metal,poi_bld_religieus_gebo,0.15,0.0032,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
P_65_EO_JR,poi_bld_schaapskooi,0.15,0.0032,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l1k_redbull,poi_bld_tankstation,0.15,0.0034,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_gemeentehuis,poi_bld_tankstation,0.15,0.0032,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_redbull,poi_bld_verkeerstoren,0.15,0.0032,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_psychiatrisch_,poi_osm_pow,0.15,0.0031,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_kasteel,poi_osm_tourist,0.15,0.0032,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_cigarette,poi_bld_crematorium,0.15,0.0035,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_energydrink,poi_bld_crematorium,0.15,0.0035,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_firework,poi_bld_gemaal,0.15,0.0035,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_cigarette,poi_bld_kas__warenhuis,0.15,0.0035,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_cigarette,poi_bld_kasteel,0.15,0.0035,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
P_25_44_JR,poi_bld_klokkentoren,0.15,0.0033,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_bottle,poi_bld_school,0.15,0.0034,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi1k_all,poi_bld_uitzichttoren,0.15,0.0035,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_candy,poi_osm_barrier,0.15,0.0036,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_gemaal,poi_osm_tourist,0.15,0.0035,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
AANT_INW,poi_bld_dok,0.15,0.0036,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_wrapper,poi_bld_gemeentehuis,0.15,0.0036,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
P_15_24_JR,poi_bld_kunstijsbaan,0.15,0.0036,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_cigarette,poi_bld_pompstation,0.15,0.0037,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_gevangenis,poi_bld_radartoren,0.15,0.0036,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_N_W_AL,poi_bld_radiotoren__te,0.15,0.0036,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_plastic,poi_bld_radiotoren__te,0.15,0.0036,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_crematorium,poi_bld_school,0.15,0.0037,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_bezoekerscentr,poi_bld_sporthal,0.15,0.0036,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_elektriciteits,poi_bld_sporthal,0.15,0.0037,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_parkeerdak__pa,poi_bld_transformators,0.15,0.0038,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_bag,poi_bld_universiteit,0.15,0.0038,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_elektriciteits,poi_bld_verkeerstoren,0.15,0.0036,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_firework,poi_bld_zendtoren,0.15,0.0037,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_sporthal,poi_bld_zendtoren,0.15,0.0037,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_klooster__abdi,poi_bld_zwembad,0.15,0.0036,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_all,poi_osm_barrier,0.15,0.0038,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_can,poi_osm_barrier,0.15,0.0037,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
P_00_14_JR,poi_osm_education,0.15,0.0037,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_bld_uitzichttoren,poi_osm_landuse,0.15,0.0037,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_poi,poi_osm_pow,0.15,0.0037,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_WEST_AL,poi_osm_sport,0.15,0.0037,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_bld_zendtoren,poi_osm_tourist,0.15,0.0037,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
BEV_DICHTH,l1k_plastic,0.15,0.004,** ,weak,spearman,389,FALSE,TRUE,TRUE,FALSE
l_redbull,poi_bld_gemeentehuis,0.15,0.0038,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_gemeentehuis,poi_bld_luchtwachttore,0.15,0.0039,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_bag,poi_bld_manege,0.15,0.0039,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_energydrink,poi_bld_manege,0.15,0.004,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_museum,poi_bld_parkeerdak__pa,0.15,0.004,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_gemeentehuis,poi_bld_pompstation,0.15,0.0039,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_firework,poi_bld_psychiatrisch_,0.15,0.0038,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_bezoekerscentr,poi_bld_ruïne,0.15,0.004,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_manege,poi_bld_schaapskooi,0.15,0.004,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_gevangenis,poi_bld_universiteit,0.15,0.004,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_all,poi_bld_verkeerstoren,0.15,0.0039,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_all,poi_bld_vuurtoren,0.15,0.0041,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_bottle,poi_osm_barrier,0.15,0.0038,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_bag,poi_osm_barrier,0.15,0.0041,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_reddingboothui,poi_osm_food,0.15,0.0039,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_waterradmolen,poi_osm_landuse,0.15,0.0038,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_elektriciteits,poi_osm_sport,0.15,0.0039,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_stadion,poi_osm_water,0.15,0.004,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_toren_religieu,poi_osm_water,0.15,0.0039,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_plastic,poi_bld_fort,0.14,0.0041,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
P_25_44_JR,poi_bld_gemeentehuis,0.14,0.0041,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l1k_metal,poi_bld_kasteel,0.14,0.0042,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_paper,poi_bld_manege,0.14,0.0042,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_firework,poi_bld_manege,0.14,0.0042,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
BEV_DICHTH,poi_bld_psychiatrisch_,0.14,0.004,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_metal,poi_bld_psychiatrisch_,0.14,0.0042,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_redbull,poi_bld_radiotoren__te,0.14,0.004,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_metal,poi_bld_school,0.14,0.0041,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_klooster__abdi,poi_bld_toren_religieu,0.14,0.0041,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_ruïne,poi_bld_uitzichttoren,0.14,0.0043,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_dok,poi_bld_verkeerstoren,0.14,0.004,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_religieus_gebo,poi_bld_verkeerstoren,0.14,0.0041,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_uitzichttoren,poi_bld_verkeerstoren,0.14,0.0042,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_tankstation,poi_bld_zendtoren,0.14,0.0043,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_metal,poi_osm_pow,0.14,0.0043,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_zendtoren,poi_osm_shop,0.14,0.0042,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_beer,poi_bld_crematorium,0.14,0.0045,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_wrapper,poi_bld_fort,0.14,0.0045,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_gevangenis,poi_bld_hotel,0.14,0.0044,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_firework,poi_bld_kas__warenhuis,0.14,0.0044,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_piece,poi_bld_museum,0.14,0.0045,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_wrapper,poi_bld_pompstation,0.14,0.0045,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_energydrink,poi_bld_remise,0.14,0.0045,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_piece,poi_bld_remise,0.14,0.0044,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_all,poi_bld_ruïne,0.14,0.0045,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_fabriek,poi_bld_schaapskooi,0.14,0.0045,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
BEV_DICHTH,poi_bld_sporthal,0.14,0.0044,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_firework,poi_bld_stadskantoor,0.14,0.0045,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_stadskantoor,poi_bld_tank,0.14,0.0045,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_tankstation,poi_bld_uitzichttoren,0.14,0.0046,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_remise,poi_osm_accommo,0.14,0.0044,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_zendtoren,poi_osm_education,0.14,0.0045,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_vuurtoren,poi_osm_food,0.14,0.0044,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_gemeentehuis,poi_osm_health,0.14,0.0045,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_piece,poi_osm_pow,0.14,0.0044,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_manege,poi_osm_pow,0.14,0.0045,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_bottle,poi_bld_fort,0.14,0.0047,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_candy,poi_bld_kas__warenhuis,0.14,0.0048,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_candy,poi_bld_kunstijsbaan,0.14,0.0048,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
AANT_INW,poi_bld_overig,0.14,0.0047,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_redbull,poi_bld_pompstation,0.14,0.0046,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_fabriek,poi_bld_psychiatrisch_,0.14,0.0047,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_candy,poi_bld_religieus_gebo,0.14,0.0047,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_wrapper,poi_bld_stadion,0.14,0.0047,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_bottle,poi_bld_stadion,0.14,0.0048,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_candy,poi_bld_stadskantoor,0.14,0.0048,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_fabriek,poi_bld_toren,0.14,0.0046,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_fabriek,poi_osm_accommo,0.14,0.0047,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_piece,poi_osm_health,0.14,0.0047,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_radiotoren__te,poi_osm_money,0.14,0.0048,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_bag,poi_osm_water,0.14,0.0048,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_bag,poi_bld_fort,0.14,0.0049,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_bag,poi_bld_kasteel,0.14,0.005,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_beer,poi_bld_kunstijsbaan,0.14,0.0051,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_bag,poi_bld_kunstijsbaan,0.14,0.0051,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_redbull,poi_bld_kunstijsbaan,0.14,0.0049,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_kas__warenhuis,poi_bld_religieus_gebo,0.14,0.0049,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_energydrink,poi_bld_stadskantoor,0.14,0.0052,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_school,poi_bld_stadskantoor,0.14,0.005,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_25_44_JR,poi_bld_verkeerstoren,0.14,0.0052,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_beer,poi_bld_zendtoren,0.14,0.0052,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_gemeentehuis,poi_bld_zendtoren,0.14,0.0051,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_reddingboothui,poi_osm_accommo,0.14,0.0051,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_fabriek,poi_osm_health,0.14,0.0049,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_paper,poi_osm_poi,0.14,0.005,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_metal,poi_osm_water,0.14,0.0051,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_bottle,poi_bld_crematorium,0.14,0.0054,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
BEV_DICHTH,poi_bld_fort,0.14,0.0054,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l1k_beer,poi_bld_fort,0.14,0.0053,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_energydrink,poi_bld_fort,0.14,0.0052,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
P_15_24_JR,poi_bld_kas__warenhuis,0.14,0.0054,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l1k_bag,poi_bld_kasteel,0.14,0.0055,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
P_65_EO_JR,poi_bld_kliniek__inric,0.14,0.0054,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l1k_firework,poi_bld_kunstijsbaan,0.14,0.0056,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_fabriek,poi_bld_overig,0.14,0.0054,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_beer,poi_bld_radartoren,0.14,0.0053,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_fort,poi_bld_sporthal,0.14,0.0052,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_remise,poi_bld_toren_religieu,0.14,0.0054,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_toren_religieu,poi_bld_zendtoren,0.14,0.0054,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_gemaal,poi_bld_zwembad,0.14,0.0052,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_zendtoren,poi_osm_accommo,0.14,0.0052,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_plastic,poi_osm_barrier,0.14,0.0055,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_piece,poi_osm_barrier,0.14,0.0055,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_radiotoren__te,poi_osm_health,0.14,0.0055,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_15_24_JR,poi_osm_shop,0.14,0.0053,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
BEV_DICHTH,l1k_paper,0.14,0.0058,** ,weak,spearman,389,FALSE,TRUE,TRUE,FALSE
l_plastic,poi_bld_gemaal,0.14,0.0055,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_dok,poi_bld_gemaal,0.14,0.0058,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_25_44_JR,poi_bld_kas__warenhuis,0.14,0.0056,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
l_energydrink,poi_bld_psychiatrisch_,0.14,0.0056,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_cigarette,poi_bld_radiotoren__te,0.14,0.0058,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_bottle,poi_bld_religieus_gebo,0.14,0.0058,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_gemaal,poi_bld_school,0.14,0.0056,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_can,poi_bld_stadskantoor,0.14,0.0058,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_ruïne,poi_bld_tank,0.14,0.0056,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_piece,poi_osm_accommo,0.14,0.0056,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_radartoren,poi_osm_accommo,0.14,0.0056,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_firework,poi_osm_barrier,0.14,0.0056,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_remise,poi_osm_water,0.14,0.0056,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_15_24_JR,l_firework,0.14,0.006,** ,weak,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_piece,poi_bld_crematorium,0.14,0.0059,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_gemaal,poi_bld_gevangenis,0.14,0.0061,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi1k_all,poi_bld_luchtwachttore,0.14,0.006,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_all,poi_bld_pompstation,0.14,0.0059,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_metal,poi_bld_pompstation,0.14,0.0059,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi1k_all,poi_bld_reddingboothui,0.14,0.0059,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_piece,poi_bld_religieus_gebo,0.14,0.0059,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_bunker,poi_bld_religieus_gebo,0.14,0.0061,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_elektriciteits,poi_bld_stadskantoor,0.14,0.0062,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_radartoren,poi_bld_treinstation,0.14,0.006,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l_can,poi_bld_verkeerstoren,0.14,0.0061,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_manege,poi_bld_verkeerstoren,0.14,0.0062,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_militair_gebou,poi_bld_waterradmolen,0.14,0.006,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
P_WEST_AL,poi_bld_zendtoren,0.14,0.0059,** ,weak,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_bld_fabriek,poi_bld_zwembad,0.14,0.0059,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_schaapskooi,poi_bld_zwembad,0.14,0.0059,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_verkeerstoren,poi_osm_accommo,0.14,0.006,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_fabriek,poi_osm_barrier,0.14,0.0061,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_gemeentehuis,poi_osm_barrier,0.14,0.006,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_kapel,poi_osm_barrier,0.14,0.006,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_huizenblok,poi_osm_poi,0.14,0.0059,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_plastic,poi_osm_water,0.14,0.0061,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
l_plastic,poi_bld_bunker,0.14,0.0062,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_elektriciteits,poi_bld_fort,0.14,0.0065,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_bag,poi_bld_museum,0.14,0.0065,** ,weak,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_bezoekerscentr,poi_bld_postkantoor,0.14,0.0063,** ,weak,spearman,389,TRUE,TRUE,FALSE,TRUE
